"latitude","longitude","timezone","datetime","temp","feels_like","pressure","humidity","dew_point","uvi","clouds","visibility","wind_speed","wind_deg","wind_gust","weather_id","weather_main","weather_description","weather_icon"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T06:00:00.000Z","32.01","39.01","1009","67","25.11","8.78","100","10000","2.93","136","2.63","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T07:00:00.000Z","32.01","39.01","1009","68","25.36","3.3","100","10000","2.66","135","2.64","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T08:00:00.000Z","32.01","39.01","1009","73","26.56","1.79","100","10000","2.31","132","2.46","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T09:00:00.000Z","31.01","38.01","1009","78","26.72","0.65","100","10000","1.97","131","2.08","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T10:00:00.000Z","27.01","29.76","1010","80","23.26","0.05","100","10000","0.81","123","0.9","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T11:00:00.000Z","26.01","26.01","1010","81","22.5","0.0","100","10000","0.72","55","1.01","500","Rain","light rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T12:00:00.000Z","26.01","26.01","1011","83","22.9","0.0","95","10000","0.81","76","1.43","500","Rain","light rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T13:00:00.000Z","26.01","26.01","1012","83","22.9","0.0","100","10000","0.28","102","1.03","500","Rain","light rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T14:00:00.000Z","26.01","26.01","1012","84","23.1","0.0","99","10000","0.67","256","0.44","502","Rain","heavy intensity rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T15:00:00.000Z","26.01","26.01","1012","86","23.48","0.0","97","10000","1.49","258","1.37","501","Rain","moderate rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T16:00:00.000Z","26.01","26.01","1012","88","23.87","0.0","97","10000","1.74","273","1.61","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T17:00:00.000Z","26.01","26.01","1011","90","24.24","0.0","98","10000","2.19","283","2.11","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T18:00:00.000Z","26.01","26.01","1011","91","24.43","0.0","100","10000","2.34","285","2.32","500","Rain","light rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T19:00:00.000Z","26.01","26.01","1010","92","24.61","0.0","100","10000","2.48","294","2.54","501","Rain","moderate rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T20:00:00.000Z","25.01","25.94","1010","91","23.44","0.0","95","10000","2.64","294","2.72","500","Rain","light rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T21:00:00.000Z","26.01","26.01","1010","91","24.43","0.0","92","10000","2.57","293","2.68","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T22:00:00.000Z","26.01","26.01","1011","89","24.05","0.0","94","10000","2.53","295","2.62","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-08T23:00:00.000Z","26.01","26.01","1011","88","23.87","0.0","95","10000","2.48","295","2.55","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T00:00:00.000Z","27.01","30.15","1012","84","24.07","0.64","100","10000","2.27","296","2.51","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T01:00:00.000Z","29.01","33.92","1012","76","24.35","2.45","100","10000","2.07","299","2.44","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T02:00:00.000Z","31.01","36.74","1012","67","24.16","5.31","100","10000","1.39","323","2.19","500","Rain","light rain","10d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T03:00:00.000Z","33.01","40.01","1012","62","24.75","8.41","100","10000","0.61","37","1.93","502","Rain","heavy intensity rain","10d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T04:00:00.000Z","32.01","37.1","1011","60","23.27","10.0","100","10000","2.03","98","2.96","501","Rain","moderate rain","10d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T05:00:00.000Z","32.01","38.03","1010","63","24.08","10.44","100","10000","3.73","99","3.41","502","Rain","heavy intensity rain","10d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T06:00:00.000Z","33.01","40.01","1010","65","25.55","9.06","99","10000","3.85","88","4.21","501","Rain","moderate rain","10d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T07:00:00.000Z","32.01","39.01","1009","70","25.85","5.94","100","10000","3.13","84","4.05","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T08:00:00.000Z","32.01","39.01","1009","77","27.47","3.23","100","10000","2.33","79","3.58","501","Rain","moderate rain","10d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T09:00:00.000Z","31.01","38.01","1010","77","26.5","1.18","100","10000","2.26","61","2.85","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T10:00:00.000Z","29.01","35.21","1010","82","25.62","0.21","100","10000","2.38","27","2.86","500","Rain","light rain","10d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T11:00:00.000Z","29.01","35.9","1011","85","26.23","0.0","100","10000","2.61","359","3.42","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T12:00:00.000Z","29.01","35.9","1011","85","26.23","0.0","100","10000","3.03","353","3.48","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T13:00:00.000Z","29.01","36.01","1012","86","26.43","0.0","100","10000","2.96","359","3.47","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T14:00:00.000Z","29.01","36.01","1012","87","26.62","0.0","100","10000","2.87","354","3.32","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T15:00:00.000Z","29.01","36.01","1012","88","26.82","0.0","100","10000","2.64","345","3.1","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T16:00:00.000Z","28.01","33.6","1012","89","26.03","0.0","100","10000","2.49","336","3.05","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T17:00:00.000Z","28.01","33.78","1011","90","26.21","0.0","100","10000","2.4","328","2.87","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T18:00:00.000Z","27.01","30.76","1011","90","25.23","0.0","85","10000","2.38","326","2.85","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T19:00:00.000Z","27.01","30.87","1010","91","25.41","0.0","91","10000","2.3","322","2.78","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T20:00:00.000Z","27.01","30.87","1010","91","25.41","0.0","90","10000","2.45","324","2.94","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T21:00:00.000Z","27.01","30.87","1011","91","25.41","0.0","89","10000","2.35","318","2.89","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T22:00:00.000Z","26.01","26.01","1011","90","24.24","0.0","89","10000","2.38","313","2.72","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-09T23:00:00.000Z","26.01","26.01","1012","89","24.05","0.0","81","10000","2.32","319","2.77","803","Clouds","broken clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T00:00:00.000Z","28.01","33.09","1012","86","25.45","0.71","16","10000","2.05","332","2.54","801","Clouds","few clouds","02d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T01:00:00.000Z","28.01","32.12","1013","80","24.23","2.46","22","10000","1.92","341","2.43","801","Clouds","few clouds","02d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T02:00:00.000Z","30.01","35.81","1013","73","24.64","5.34","16","10000","2.1","15","3.04","801","Clouds","few clouds","02d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T03:00:00.000Z","29.01","32.56","1012","69","22.74","8.45","14","10000","3.27","46","4.19","801","Clouds","few clouds","02d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T04:00:00.000Z","32.01","39.01","1011","72","26.32","10.83","25","10000","4.46","55","4.97","802","Clouds","scattered clouds","03d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T05:00:00.000Z","32.01","39.01","1011","75","27.02","11.3","33","10000","4.94","47","5.41","802","Clouds","scattered clouds","03d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T06:00:00.000Z","33.01","40.01","1010","76","28.21","9.81","33","10000","4.94","39","5.81","802","Clouds","scattered clouds","03d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T07:00:00.000Z","31.01","38.01","1010","75","26.05","7.6","50","10000","4.55","34","5.75","802","Clouds","scattered clouds","03d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T08:00:00.000Z","32.01","39.01","1009","78","27.69","4.13","48","10000","4.7","36","5.76","802","Clouds","scattered clouds","03d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T09:00:00.000Z","31.01","38.01","1009","81","27.36","1.5","44","10000","4.64","32","5.77","802","Clouds","scattered clouds","03d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T10:00:00.000Z","29.01","35.44","1010","83","25.83","0.25","48","10000","4.2","23","5.31","802","Clouds","scattered clouds","03d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T11:00:00.000Z","29.01","35.9","1011","85","26.23","0.0","49","10000","3.48","9","4.6","802","Clouds","scattered clouds","03n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T12:00:00.000Z","29.01","36.01","1011","86","26.43","0.0","11","10000","2.79","6","3.79","801","Clouds","few clouds","02n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T13:00:00.000Z","29.01","36.01","1012","87","26.62","0.0","17","10000","2.83","358","3.78","500","Rain","light rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T14:00:00.000Z","28.01","33.26","1013","87","25.64","0.0","18","10000","2.49","344","3.28","801","Clouds","few clouds","02n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T15:00:00.000Z","28.01","33.43","1013","88","25.83","0.0","22","10000","2.24","326","2.84","500","Rain","light rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T16:00:00.000Z","27.01","30.66","1012","89","25.04","0.0","21","10000","2.24","317","2.71","501","Rain","moderate rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T17:00:00.000Z","27.01","30.76","1012","90","25.23","0.0","21","10000","2.27","310","2.54","801","Clouds","few clouds","02n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T18:00:00.000Z","26.01","26.01","1011","91","24.43","0.0","6","10000","2.13","312","2.4","800","Clear","clear sky","01n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T19:00:00.000Z","27.01","30.87","1011","91","25.41","0.0","15","10000","2.14","306","2.32","801","Clouds","few clouds","02n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T20:00:00.000Z","26.01","26.01","1011","91","24.43","0.0","16","10000","2.15","311","2.39","801","Clouds","few clouds","02n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T21:00:00.000Z","26.01","26.01","1011","90","24.24","0.0","17","10000","2.24","315","2.54","801","Clouds","few clouds","02n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T22:00:00.000Z","26.01","26.01","1011","90","24.24","0.0","22","10000","2.27","315","2.55","801","Clouds","few clouds","02n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-10T23:00:00.000Z","26.01","26.01","1012","90","24.24","0.0","21","10000","2.26","317","2.54","801","Clouds","few clouds","02d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T00:00:00.000Z","28.01","33.43","1012","88","25.83","0.74","7","10000","2.35","321","2.77","800","Clear","clear sky","01d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T01:00:00.000Z","30.01","37.01","1013","82","26.6","2.59","5","10000","2.08","329","2.44","501","Rain","moderate rain","10d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T02:00:00.000Z","31.01","38.01","1013","75","26.05","5.64","5","10000","1.63","0","2.37","501","Rain","moderate rain","10d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T03:00:00.000Z","32.01","39.01","1013","71","26.09","8.94","7","10000","2.28","46","2.93","800","Clear","clear sky","01d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T04:00:00.000Z","32.01","39.01","1012","71","26.09","9.38","25","10000","3.51","65","3.58","802","Clouds","scattered clouds","03d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T05:00:00.000Z","32.01","39.01","1011","72","26.32","9.78","40","10000","4.09","62","4.02","802","Clouds","scattered clouds","03d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T06:00:00.000Z","33.01","40.01","1010","76","28.21","8.49","100","10000","5.1","47","5.45","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T07:00:00.000Z","32.01","39.01","1010","80","28.12","5.07","100","10000","4.72","39","5.44","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T08:00:00.000Z","31.01","38.01","1009","80","27.15","2.75","100","10000","4.77","38","5.24","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T09:00:00.000Z","30.01","37.01","1010","81","26.39","1.0","100","10000","4.51","30","5.18","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T10:00:00.000Z","29.01","35.67","1010","84","26.03","0.21","99","10000","4.4","26","5.06","804","Clouds","overcast clouds","04d"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T11:00:00.000Z","29.01","35.9","1011","85","26.23","0.0","99","10000","4.07","16","4.92","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T12:00:00.000Z","29.01","36.01","1012","87","26.62","0.0","100","10000","3.53","11","4.5","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T13:00:00.000Z","29.01","36.01","1013","88","26.82","0.0","100","10000","2.98","358","3.76","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T14:00:00.000Z","29.01","36.01","1013","89","27.01","0.0","100","10000","2.52","342","3.21","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T15:00:00.000Z","29.01","36.01","1013","90","27.2","0.0","100","10000","2.24","351","2.92","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T16:00:00.000Z","28.01","33.78","1013","90","26.21","0.0","100","10000","2.18","343","2.82","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T17:00:00.000Z","28.01","33.96","1012","91","26.4","0.0","94","10000","2.2","332","2.74","804","Clouds","overcast clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T18:00:00.000Z","27.01","30.98","1012","92","25.6","0.0","47","10000","2.26","315","2.74","500","Rain","light rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T19:00:00.000Z","27.01","30.98","1011","92","25.6","0.0","69","10000","2.08","313","2.46","500","Rain","light rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T20:00:00.000Z","27.01","30.98","1011","92","25.6","0.0","66","10000","2.06","309","2.3","502","Rain","heavy intensity rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T21:00:00.000Z","26.01","26.01","1011","92","24.61","0.0","73","10000","1.93","307","2.16","803","Clouds","broken clouds","04n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T22:00:00.000Z","26.01","26.01","1011","91","24.43","0.0","79","10000","2.01","311","2.22","501","Rain","moderate rain","10n"
"12.2388","109.1967","Asia/Ho_Chi_Minh","2023-10-11T23:00:00.000Z","26.01","26.01","1012","91","24.43","0.0","80","10000","2.09","293","2.26","501","Rain","moderate rain","10d"
"16.0544","108.2022","Asia/Ho_Chi_Minh","2023-10-07T00:00:00.000Z","26.44","26.44","1010","82","23.12","0.54","100","10000","2.04","272","2.42","500","Rain","light rain","10d"
"16.0544","108.2022","Asia/Ho_Chi_Minh","2023-10-07T01:00:00.000Z","27.39","30.51","1011","79","23.42","2.11","100","10000","1.86","286","2.39","500","Rain","light rain","10d"
"16.0544","108.2022","Asia/Ho_Chi_Minh","2023-10-07T02:00:00.000Z","27.77","31.39","1011","79","23.79","4.73","100","10000","2.1","269","2.56","804","Clouds","overcast clouds","04d"
"16.0544","108.2022","Asia/Ho_Chi_Minh","2023-10-07T03:00:00.000Z","27.98","31.6","1011","77","23.57","7.63","100","10000","1.49","281","1.86","804","Clouds","overcast clouds","04d"
"16.0544","108.2022","Asia/Ho_Chi_Minh","2023-10-07T04:00:00.000Z","27.98","31.6","1010","77","23.57","10.1","100","10000","1.02","292","1.67","804","Clouds","overcast clouds","04d"
"16.0544","108.2022","Asia/Ho_Chi_Minh","2023-10-07T05:00:00.000Z","28.31","32.21","1009","76","23.67","10.67","100","10000","1.63","320","2.06","804","Clouds","overcast clouds","04d"
"16.0544","108.2022","Asia/Ho_Chi_Minh","2023-10-07T06:00:00.000Z","28.03","31.42","1008","75","23.18","9.38","100","10000","1.11","292","1.85","804","Clouds","overcast clouds","04d"
"16.0544","108.2022","Asia/Ho_Chi_Minh","2023-10-07T07:00:00.000Z","27.84","31.14","1008","76","23.22","6.55","100","10000","0.64","289","1.6","804","Clouds","overcast clouds","04d"
"16.0544","108.2022","Asia/Ho_Chi_Minh","2023-10-07T08:00:00.000Z","32.0","39.0","1007","66","24.85","3.62","20","10000","4.63","360","","801","Clouds","few clouds","02d"
"16.0544","108.2022","Asia/Ho_Chi_Minh","2023-10-07T09:00:00.000Z","31.0","36.43","1007","66","23.9","1.36","20","10000","4.63","20","","500","Rain","light rain","10d"
"16.0544","108.2022","Asia/Ho_Chi_Minh","2023-10-07T10:00:00.000Z","30.0","36.04","1007","74","24.86","0.26","40","10000","4.63","20","","802","Clouds","scattered clouds","03d"
